"State","year","month","Prices","RPS","party","PercentageofVote","temperature","Electric"
"Arizona",2012,10,11.36,1,"rep",55,92,0
"Arizona",2012,11,10.73,1,"rep",55,65,0
"Arizona",2012,12,10.41,1,"rep",55,36,0
"Arizona",2013,1,10.25,1,"rep",55,15,0
"Arizona",2013,2,10.69,1,"rep",55,30,0
"Arizona",2013,3,10.87,1,"rep",55,50,0
"Arizona",2013,4,11.73,1,"rep",55,74,0
"Arizona",2013,5,12.16,1,"rep",55,113,0
"Arizona",2013,6,12.15,1,"rep",55,148,0
"Arizona",2013,7,12.47,1,"rep",55,171,0
"Arizona",2013,8,12.28,1,"rep",55,162,0
"Arizona",2013,9,12.17,1,"rep",55,134,0
"Arizona",2013,10,12.01,1,"rep",55,90,0
"Arizona",2013,11,11.02,1,"rep",55,52,0
"Arizona",2013,12,10.97,1,"rep",55,9,0
"Arizona",2014,1,10.83,1,"rep",55,6,0
"Arizona",2014,2,11.13,1,"rep",55,13,0
"Arizona",2014,3,11.22,1,"rep",55,49,0
"Arizona",2014,4,11.88,1,"rep",55,80,0
"Arizona",2014,5,12.52,1,"rep",55,115,0
"Arizona",2014,6,12.36,1,"rep",55,143,0
"Arizona",2014,7,12.46,1,"rep",55,164,0
"Arizona",2014,8,12.36,1,"rep",55,156,0
"Arizona",2014,9,12.3,1,"rep",55,128,0
"Arizona",2014,10,11.9,1,"rep",55,103,0
"Arizona",2014,11,11.08,1,"rep",55,46,0
"Arizona",2014,12,10.85,1,"rep",55,41,0
"Arizona",2015,1,11.05,1,"rep",55,23,0
"Arizona",2015,2,11.58,1,"rep",55,21,0
"Arizona",2015,3,11.51,1,"rep",55,69,0
"Arizona",2015,4,12.26,1,"rep",55,89,0
"Arizona",2015,5,12.69,1,"rep",55,112,0
"Arizona",2015,6,12.74,1,"rep",55,153,0
"Arizona",2015,7,12.83,1,"rep",55,168,0
"Arizona",2015,8,12.64,1,"rep",55,161,0
"Arizona",2015,9,12.74,1,"rep",55,139,0
"Arizona",2015,10,12.22,1,"rep",55,104,0
"Arizona",2015,11,11.29,1,"rep",55,67,0
"Arizona",2015,12,10.75,1,"rep",55,44,0
"Arizona",2016,1,10.9,1,"rep",55,14,0
"Arizona",2016,2,11.46,1,"rep",55,47,0
"Arizona",2016,3,11.75,1,"rep",55,72,0
"Arizona",2016,4,12.36,1,"rep",55,88,0
"Arizona",2016,5,12.94,1,"rep",55,111,0
"Arizona",2016,6,12.54,1,"rep",55,154,0
"Arizona",2016,7,12.7,1,"rep",55,179,0
"Arizona",2016,8,12.56,1,"rep",55,166,0
"Arkansas",2001,1,6.88,0,"rep",51,10,0
"Arkansas",2001,2,7.11,0,"rep",51,27,0
"Arkansas",2001,3,7.42,0,"rep",51,51,0
"Arkansas",2001,4,8,0,"rep",51,87,0
"Arkansas",2001,5,8,0,"rep",51,120,0
"Arkansas",2001,6,8.3,0,"rep",51,142,0
"Arkansas",2001,7,8.06,0,"rep",51,173,0
"Arkansas",2001,8,8.11,0,"rep",51,172,0
"Arkansas",2001,9,8.07,0,"rep",51,126,0
"Arkansas",2001,10,7.49,0,"rep",51,94,0
"Arkansas",2001,11,7.5,0,"rep",51,71,0
"Arkansas",2001,12,7.4,0,"rep",51,37,0
"Arkansas",2002,1,6.8,0,"rep",51,28,0
"Arkansas",2002,2,7.03,0,"rep",51,38,0
"Arkansas",2002,3,7,0,"rep",51,48,0
"Arkansas",2002,4,7.14,0,"rep",51,91,0
"Arkansas",2002,5,7.41,0,"rep",51,107,0
"Arkansas",2002,6,7.8,0,"rep",51,152,0
"Arkansas",2002,7,7.72,0,"rep",51,182,0
"Arkansas",2002,8,7.5,0,"rep",51,159,0
"Arkansas",2002,9,7.59,0,"rep",51,133,0
"Arkansas",2002,10,6.87,0,"rep",51,81,0
"Arkansas",2002,11,7.08,0,"rep",51,54,0
"Arkansas",2002,12,6.69,0,"rep",51,33,0
"Arkansas",2003,1,6.44,0,"rep",51,20,0
"Arkansas",2003,2,6.54,0,"rep",51,19,0
"Arkansas",2003,3,7,0,"rep",51,60,0
"Arkansas",2003,4,7.28,0,"rep",51,82,0
"Arkansas",2003,5,7.51,0,"rep",51,114,0
"Arkansas",2003,6,8.12,0,"rep",51,137,0
"Arkansas",2003,7,7.84,0,"rep",51,181,0
"Arkansas",2003,8,7.84,0,"rep",51,175,0
"Arkansas",2003,9,7.46,0,"rep",51,123,0
"Arkansas",2003,10,7.02,0,"rep",51,101,0
"Arkansas",2003,11,6.98,0,"rep",51,56,0
"Arkansas",2003,12,6.55,0,"rep",51,34,0
"Arkansas",2004,1,6.51,0,"rep",54,5,0
"Arkansas",2004,2,6.5,0,"rep",54,26,0
"Arkansas",2004,3,6.86,0,"rep",54,71,0
"Arkansas",2004,4,7.43,0,"rep",54,86,0
"Arkansas",2004,5,7.64,0,"rep",54,117,0
"Arkansas",2004,6,8,0,"rep",54,138,0
"Arkansas",2004,7,7.87,0,"rep",54,160,0
"Arkansas",2004,8,7.96,0,"rep",54,147,0
"Arkansas",2004,9,7.79,0,"rep",54,125,0
"Arkansas",2004,10,7.09,0,"rep",54,98,0
"Arkansas",2004,11,7.46,0,"rep",54,64,0
"Arkansas",2004,12,6.98,0,"rep",54,32,0
"Arkansas",2005,1,6.65,0,"rep",54,25,0
"Arkansas",2005,2,6.86,0,"rep",54,43,0
"Arkansas",2005,3,7.23,0,"rep",54,55,0
"Arkansas",2005,4,7.79,0,"rep",54,84,0
"Arkansas",2005,5,8.01,0,"rep",54,109,0
"Arkansas",2005,6,8.34,0,"rep",54,141,0
"Arkansas",2005,7,8.31,0,"rep",54,180,0
"Arkansas",2005,8,8.48,0,"rep",54,163,0
"Arkansas",2005,9,8.84,0,"rep",54,136,0
"Arkansas",2005,10,8.37,0,"rep",54,99,0
"Arkansas",2005,11,8.37,0,"rep",54,68,0
"Arkansas",2005,12,8.12,0,"rep",54,18,0
"Arkansas",2006,1,8.15,0,"rep",54,45,0
"Arkansas",2006,2,8.08,0,"rep",54,31,0
"Arkansas",2006,3,8.07,0,"rep",54,57,0
"Arkansas",2006,4,8.55,0,"rep",54,97,0
"Arkansas",2006,5,8.69,0,"rep",54,118,0
"Arkansas",2006,6,8.91,0,"rep",54,151,0
"Arkansas",2006,7,9.14,0,"rep",54,184,0
"Arkansas",2006,8,9.77,0,"rep",54,165,0
"Arkansas",2006,9,9.51,0,"rep",54,121,0
"Arkansas",2006,10,9.06,0,"rep",54,85,0
"Arkansas",2006,11,8.94,0,"rep",54,66,0
"Arkansas",2006,12,8.59,0,"rep",54,39,0
"Arkansas",2007,1,8.24,0,"rep",54,10,0
"Arkansas",2007,2,8.12,0,"rep",54,16,0
"Arkansas",2007,3,8.86,0,"rep",54,73,0
"Arkansas",2007,4,8.63,0,"rep",54,78,0
"Arkansas",2007,5,8.52,0,"rep",54,119,0
"Arkansas",2007,6,8.74,0,"rep",54,146,0
"Arkansas",2007,7,9.19,0,"rep",54,176,0
"Arkansas",2007,8,9.09,0,"rep",54,174,0
"Arkansas",2007,9,9.02,0,"rep",54,131,0
"Arkansas",2007,10,8.72,0,"rep",54,102,0
"Arkansas",2007,11,9.04,0,"rep",54,65,0
"Arkansas",2007,12,8.4,0,"rep",54,24,0
"Arkansas",2008,1,7.94,0,"rep",59,4,0
"Arkansas",2008,2,8.1,0,"rep",59,29,0
"Arkansas",2008,3,8.52,0,"rep",59,53,0
"Arkansas",2008,4,9.43,0,"rep",59,75,0
"Arkansas",2008,5,9.71,0,"rep",59,108,0
"Arkansas",2008,6,10.11,0,"rep",59,144,0
"Arkansas",2008,7,10.06,0,"rep",59,170,0
"Arkansas",2008,8,9.79,0,"rep",59,157,0
"Arkansas",2008,9,10.01,0,"rep",59,124,0
"Arkansas",2008,10,9.74,0,"rep",59,93,0
"Arkansas",2008,11,9.42,0,"rep",59,63,0
"Arkansas",2008,12,8.64,0,"rep",59,12,0
"Arkansas",2009,1,8.68,0,"rep",59,8,0
"Arkansas",2009,2,9.04,0,"rep",59,40,0
"Arkansas",2009,3,9.25,0,"rep",59,58,0
"Arkansas",2009,4,9.07,0,"rep",59,79,0
"Arkansas",2009,5,9.23,0,"rep",59,116,0
"Arkansas",2009,6,9.22,0,"rep",59,140,0
"Arkansas",2009,7,9.38,0,"rep",59,158,0
"Arkansas",2009,8,9.43,0,"rep",59,155,0
"Arkansas",2009,9,9.32,0,"rep",59,130,0
"Arkansas",2009,10,9.29,0,"rep",59,77,0
"Arkansas",2009,11,9.1,0,"rep",59,70,0
"Arkansas",2009,12,8.64,0,"rep",59,2,0
"Arkansas",2010,1,8.46,0,"rep",59,7,0
"Arkansas",2010,2,8.56,0,"rep",59,11,0
"Arkansas",2010,3,8.74,0,"rep",59,61,0
"Arkansas",2010,4,9.34,0,"rep",59,89,0
"Arkansas",2010,5,9.41,0,"rep",59,110,0
"Arkansas",2010,6,9.46,0,"rep",59,149,0
"Arkansas",2010,7,8.9,0,"rep",59,177,0
"Arkansas",2010,8,8.89,0,"rep",59,169,0
"Arkansas",2010,9,8.91,0,"rep",59,132,0
"Arkansas",2010,10,8.79,0,"rep",59,100,0
"Arkansas",2010,11,8.93,0,"rep",59,55,0
"Arkansas",2010,12,8.28,0,"rep",59,17,0
"Arkansas",2011,1,7.82,0,"rep",59,3,0
"Arkansas",2011,2,7.89,0,"rep",59,22,0
"Arkansas",2011,3,8.44,0,"rep",59,59,0
"Arkansas",2011,4,9.06,0,"rep",59,83,0
"Arkansas",2011,5,9.34,0,"rep",59,106,0
"Arkansas",2011,6,9.49,0,"rep",59,145,0
"Arkansas",2011,7,9.56,0,"rep",59,183,0
"Arkansas",2011,8,9.61,0,"rep",59,178,0
"Arkansas",2011,9,9.64,0,"rep",59,127,0
"Arkansas",2011,10,9.41,0,"rep",59,96,0
"Arkansas",2011,11,9.29,0,"rep",59,62,0
"Arkansas",2011,12,8.64,0,"rep",59,35,0
"Arkansas",2012,1,8.41,0,"rep",60,37,0
"Arkansas",2012,2,8.68,0,"rep",60,42,0
"Arkansas",2012,3,8.99,0,"rep",60,76,0
"Arkansas",2012,4,9.35,0,"rep",60,95,0
"Arkansas",2012,5,9.14,0,"rep",60,122,0
"Arkansas",2012,6,9.58,0,"rep",60,150,0
"Arkansas",2012,7,9.62,0,"rep",60,185,0
"Arkansas",2012,8,9.69,0,"rep",60,167,0
"Arkansas",2012,9,9.8,0,"rep",60,129,0
"Arkansas",2012,10,9.39,0,"rep",60,92,0
"Arkansas",2012,11,9.46,0,"rep",60,65,0
"Arkansas",2012,12,9.07,0,"rep",60,36,0
"Arkansas",2013,1,8.8,0,"rep",60,15,0
"Arkansas",2013,2,9.08,0,"rep",60,30,0
"Arkansas",2013,3,9.14,0,"rep",60,50,0
"Arkansas",2013,4,9.45,0,"rep",60,74,0
"Arkansas",2013,5,9.95,0,"rep",60,113,0
"Arkansas",2013,6,10.14,0,"rep",60,148,0
"Arkansas",2013,7,10.03,0,"rep",60,171,0
"Arkansas",2013,8,10.06,0,"rep",60,162,0
"Arkansas",2013,9,10.08,0,"rep",60,134,0
"Arkansas",2013,10,9.63,0,"rep",60,90,0
"Arkansas",2013,11,9.75,0,"rep",60,52,0
"Arkansas",2013,12,8.98,0,"rep",60,9,0
"Arkansas",2014,1,8.27,0,"rep",60,6,0
"Arkansas",2014,2,8.45,0,"rep",60,13,0
"Arkansas",2014,3,9.03,0,"rep",60,49,0
"Arkansas",2014,4,9.73,0,"rep",60,80,0
"Arkansas",2014,5,10.06,0,"rep",60,115,0
"Arkansas",2014,6,10.18,0,"rep",60,143,0
"Arkansas",2014,7,10.2,0,"rep",60,164,0
"Arkansas",2014,8,10.04,0,"rep",60,156,0
"Arkansas",2014,9,10.21,0,"rep",60,128,0
"Arkansas",2014,10,9.87,0,"rep",60,103,0
"Arkansas",2014,11,9.72,0,"rep",60,46,0
"Arkansas",2014,12,9.09,0,"rep",60,41,0
"Arkansas",2015,1,8.73,0,"rep",60,23,0
"Arkansas",2015,2,9.09,0,"rep",60,21,0
"Arkansas",2015,3,9.02,0,"rep",60,69,0
"Arkansas",2015,4,10.1,0,"rep",60,89,0
"Arkansas",2015,5,10.27,0,"rep",60,112,0
"Arkansas",2015,6,10.36,0,"rep",60,153,0
"Arkansas",2015,7,10.38,0,"rep",60,168,0
"Arkansas",2015,8,10.39,0,"rep",60,161,0
"Arkansas",2015,9,10.52,0,"rep",60,139,0
"Arkansas",2015,10,10,0,"rep",60,104,0
"Arkansas",2015,11,10.15,0,"rep",60,67,0
"Arkansas",2015,12,9.51,0,"rep",60,44,0
"Arkansas",2016,1,8.93,0,"rep",60,14,0
"Arkansas",2016,2,9.13,0,"rep",60,47,0
"Arkansas",2016,3,9.62,0,"rep",60,72,0
"Arkansas",2016,4,10.04,0,"rep",60,88,0
"Arkansas",2016,5,10.19,0,"rep",60,111,0
"Arkansas",2016,6,10.31,0,"rep",60,154,0
"Arkansas",2016,7,10.28,0,"rep",60,179,0
"Arkansas",2016,8,10.38,0,"rep",60,166,0
"California",2001,1,10.89,0,"dem",53,10,0
"California",2001,2,11.14,0,"dem",53,27,0
"California",2001,3,11.29,0,"dem",53,51,0
"California",2001,4,11.14,0,"dem",53,87,0
"California",2001,5,11.97,0,"dem",53,120,0
"California",2001,6,12.87,0,"dem",53,142,0
"California",2001,7,13.05,0,"dem",53,173,0
"California",2001,8,12.8,0,"dem",53,172,0
"California",2001,9,12.87,0,"dem",53,126,0
"California",2001,10,12.49,0,"dem",53,94,0
"California",2001,11,12.12,0,"dem",53,71,0
"California",2001,12,12.26,0,"dem",53,37,0
"California",2002,1,13.03,1,"dem",53,28,0
"California",2002,2,12.58,1,"dem",53,38,0
"California",2002,3,12.58,1,"dem",53,48,0
"California",2002,4,12.05,1,"dem",53,91,0
"California",2002,5,12.82,1,"dem",53,107,0
"California",2002,6,12.87,1,"dem",53,152,0
"California",2002,7,13.28,1,"dem",53,182,0
"California",2002,8,12.92,1,"dem",53,159,0
"California",2002,9,11.61,1,"dem",53,133,0
"California",2002,10,11.98,1,"dem",53,81,0
"California",2002,11,12.55,1,"dem",53,54,0
"California",2002,12,13.31,1,"dem",53,33,0
"California",2003,1,12.81,1,"dem",53,20,0
"California",2003,2,12.41,1,"dem",53,19,0
"California",2003,3,11.42,1,"dem",53,60,0
"California",2003,4,12.51,1,"dem",53,82,0
"California",2003,5,12.74,1,"dem",53,114,0
"California",2003,6,13.12,1,"dem",53,137,0
"California",2003,7,13.5,1,"dem",53,181,0
"California",2003,8,12.9,1,"dem",53,175,0
"California",2003,9,10.08,1,"dem",53,123,0
"California",2003,10,10.47,1,"dem",53,101,0
"California",2003,11,12.54,1,"dem",53,56,0
"California",2003,12,12.45,1,"dem",53,34,0
"California",2004,1,12.59,1,"dem",55,5,0
"California",2004,2,12.39,1,"dem",55,26,0
"California",2004,3,12.14,1,"dem",55,71,0
"California",2004,4,11.43,1,"dem",55,86,0
"California",2004,5,11.97,1,"dem",55,117,0
"California",2004,6,12.4,1,"dem",55,138,0
"California",2004,7,12.19,1,"dem",55,160,0
"California",2004,8,12.5,1,"dem",55,147,0
"California",2004,9,12.18,1,"dem",55,125,0
"California",2004,10,11.43,1,"dem",55,98,0
"California",2004,11,12.5,1,"dem",55,64,0
"California",2004,12,12.4,1,"dem",55,32,0
"California",2005,1,12.19,1,"dem",55,25,0
"California",2005,2,12.33,1,"dem",55,43,0
"California",2005,3,11.28,1,"dem",55,55,0
"California",2005,4,12.12,1,"dem",55,84,0
"California",2005,5,12.57,1,"dem",55,109,0
"California",2005,6,13.4,1,"dem",55,141,0
"California",2005,7,13.16,1,"dem",55,180,0
"California",2005,8,13.43,1,"dem",55,163,0
"California",2005,9,12.14,1,"dem",55,136,0
"California",2005,10,11.3,1,"dem",55,99,0
"California",2005,11,12.8,1,"dem",55,68,0
"California",2005,12,12.91,1,"dem",55,18,0
"California",2006,1,13.14,1,"dem",55,45,0
"California",2006,2,13.45,1,"dem",55,31,0
"California",2006,3,13.72,1,"dem",55,57,0
"California",2006,4,13.99,1,"dem",55,97,0
"California",2006,5,14.04,1,"dem",55,118,0
"California",2006,6,15.17,1,"dem",55,151,0
"California",2006,7,16.65,1,"dem",55,184,0
"California",2006,8,14.89,1,"dem",55,165,0
"California",2006,9,14.57,1,"dem",55,121,0
"California",2006,10,12.2,1,"dem",55,85,0
"California",2006,11,14.47,1,"dem",55,66,0
"California",2006,12,14.47,1,"dem",55,39,0
"California",2007,1,14.98,1,"dem",55,10,0
"California",2007,2,14.18,1,"dem",55,16,0
"California",2007,3,13.82,1,"dem",55,73,0
"California",2007,4,13.74,1,"dem",55,78,0
"California",2007,5,14.15,1,"dem",55,119,0
"California",2007,6,14.72,1,"dem",55,146,0
"California",2007,7,15.13,1,"dem",55,176,0
"California",2007,8,15.11,1,"dem",55,174,0
"California",2007,9,15.1,1,"dem",55,131,0
"California",2007,10,12.53,1,"dem",55,102,0
"California",2007,11,14.37,1,"dem",55,65,0
"California",2007,12,14.46,1,"dem",55,24,0
"California",2008,1,13.73,1,"dem",61,4,0
"California",2008,2,13.36,1,"dem",61,29,0
"California",2008,3,13.15,1,"dem",61,53,0
"California",2008,4,12.93,1,"dem",61,75,0
"California",2008,5,13.55,1,"dem",61,108,0
"California",2008,6,14.5,1,"dem",61,144,0
"California",2008,7,14.4,1,"dem",61,170,0
"California",2008,8,14.56,1,"dem",61,157,0
"California",2008,9,14.02,1,"dem",61,124,0
"California",2008,10,13.09,1,"dem",61,93,0
"California",2008,11,14.22,1,"dem",61,63,0
"California",2008,12,13.7,1,"dem",61,12,0
"California",2009,1,14.7,1,"dem",61,8,0
"California",2009,2,14.14,1,"dem",61,40,0
"California",2009,3,14.14,1,"dem",61,58,0
"California",2009,4,13.96,1,"dem",61,79,0
"California",2009,5,15.01,1,"dem",61,116,0
"California",2009,6,14.77,1,"dem",61,140,0
"California",2009,7,15.66,1,"dem",61,158,0
"California",2009,8,15.93,1,"dem",61,155,0
"California",2009,9,15.53,1,"dem",61,130,0
"California",2009,10,13.85,1,"dem",61,77,0
"California",2009,11,13.56,1,"dem",61,70,0
"California",2009,12,14.73,1,"dem",61,2,0
"California",2010,1,15.18,1,"dem",61,7,0
"California",2010,2,14.21,1,"dem",61,11,0
"California",2010,3,14.78,1,"dem",61,61,0
"California",2010,4,13.91,1,"dem",61,89,0
"California",2010,5,14.9,1,"dem",61,110,0
"California",2010,6,15,1,"dem",61,149,0
"California",2010,7,15.03,1,"dem",61,177,0
"California",2010,8,15.19,1,"dem",61,169,0
"California",2010,9,14.85,1,"dem",61,132,0
"California",2010,10,14.11,1,"dem",61,100,0
"California",2010,11,14.67,1,"dem",61,55,0
"California",2010,12,14.96,1,"dem",61,17,0
"California",2011,1,15.24,1,"dem",61,3,0
"California",2011,2,14.38,1,"dem",61,22,0
"California",2011,3,14.27,1,"dem",61,59,0
"California",2011,4,14.12,1,"dem",61,83,0
"California",2011,5,14.62,1,"dem",61,106,0
"California",2011,6,14.81,1,"dem",61,145,0
"California",2011,7,15.7,1,"dem",61,183,0
"California",2011,8,15.15,1,"dem",61,178,0
"California",2011,9,14.8,1,"dem",61,127,0
"California",2011,10,14.16,1,"dem",61,96,0
"California",2011,11,14.87,1,"dem",61,62,0
"California",2011,12,14.78,1,"dem",61,35,0
"California",2012,1,15.29,1,"dem",59,37,0
"California",2012,2,14.56,1,"dem",59,42,0
"California",2012,3,14.7,1,"dem",59,76,0
"California",2012,4,14.66,1,"dem",59,95,0
"California",2012,5,15.02,1,"dem",59,122,0
"California",2012,6,15.92,1,"dem",59,150,0
"California",2012,7,15.22,1,"dem",59,185,0
"California",2012,8,16.46,1,"dem",59,167,0
"California",2012,9,16.82,1,"dem",59,129,0
"California",2012,10,14.22,1,"dem",59,92,0
"California",2012,11,14.88,1,"dem",59,65,0
"California",2012,12,15.49,1,"dem",59,36,0
"California",2013,1,16.16,1,"dem",59,15,0
"California",2013,2,15.31,1,"dem",59,30,0
"California",2013,3,15.25,1,"dem",59,50,0
"California",2013,4,15.28,1,"dem",59,74,0
"California",2013,5,15.92,1,"dem",59,113,0
"California",2013,6,17.13,1,"dem",59,148,0
"California",2013,7,16.83,1,"dem",59,171,0
"California",2013,8,16.32,1,"dem",59,162,0
"California",2013,9,16.99,1,"dem",59,134,0
"California",2013,10,16.19,1,"dem",59,90,0
"California",2013,11,16.53,1,"dem",59,52,0
"California",2013,12,16.22,1,"dem",59,9,0
"California",2014,1,16.57,1,"dem",59,6,0
"California",2014,2,16.11,1,"dem",59,13,0
"California",2014,3,15.86,1,"dem",59,49,0
"California",2014,4,10.12,1,"dem",59,80,0
"California",2014,5,16.46,1,"dem",59,115,0
"California",2014,6,16.9,1,"dem",59,143,0
"California",2014,7,17.63,1,"dem",59,164,0
"California",2014,8,18.07,1,"dem",59,156,0
"California",2014,9,17.97,1,"dem",59,128,0
"California",2014,10,13.35,1,"dem",59,103,0
"California",2014,11,17,1,"dem",59,46,0
"California",2014,12,17.03,1,"dem",59,41,0
"California",2015,1,17.42,1,"dem",59,23,0
"California",2015,2,17.15,1,"dem",59,21,0
"California",2015,3,17.04,1,"dem",59,69,0
"California",2015,4,12.48,1,"dem",59,89,0
"California",2015,5,17.35,1,"dem",59,112,0
"California",2015,6,17.21,1,"dem",59,153,0
"California",2015,7,18.01,1,"dem",59,168,0
"California",2015,8,18.24,1,"dem",59,161,0
"California",2015,9,18.38,1,"dem",59,139,0
"California",2015,10,14.98,1,"dem",59,104,0
"California",2015,11,17.36,1,"dem",59,67,0
"California",2015,12,17.3,1,"dem",59,44,0
"California",2016,1,17.76,1,"dem",59,14,0
"California",2016,2,17.69,1,"dem",59,47,0
"California",2016,3,17.66,1,"dem",59,72,0
"California",2016,4,12.4,1,"dem",59,88,0
"California",2016,5,17.74,1,"dem",59,111,0
"California",2016,6,18.11,1,"dem",59,154,0
"California",2016,7,18.49,1,"dem",59,179,0
"California",2016,8,18.88,1,"dem",59,166,0
"Colorado",2001,1,6.71,0,"rep",51,10,0
"Colorado",2001,2,7.15,0,"rep",51,27,0
"Colorado",2001,3,7.03,0,"rep",51,51,0
"Colorado",2001,4,7.46,0,"rep",51,87,0
"Colorado",2001,5,7.84,0,"rep",51,120,0
"Colorado",2001,6,8.18,0,"rep",51,142,0
"Colorado",2001,7,7.31,0,"rep",51,173,0
"Colorado",2001,8,7.45,0,"rep",51,172,0
"Colorado",2001,9,8.13,0,"rep",51,126,0
"Colorado",2001,10,7.74,0,"rep",51,94,0
"Colorado",2001,11,7.11,0,"rep",51,71,0
"Colorado",2001,12,7.63,0,"rep",51,37,0
"Colorado",2002,1,6.84,0,"rep",51,28,0
"Colorado",2002,2,6.93,0,"rep",51,38,0
"Colorado",2002,3,6.95,0,"rep",51,48,0
"Colorado",2002,4,7.2,0,"rep",51,91,0
"Colorado",2002,5,7.83,0,"rep",51,107,0
"Colorado",2002,6,7.74,0,"rep",51,152,0
"Colorado",2002,7,7.38,0,"rep",51,182,0
"Colorado",2002,8,7.54,0,"rep",51,159,0
"Colorado",2002,9,7.73,0,"rep",51,133,0
"Colorado",2002,10,7.91,0,"rep",51,81,0
"Colorado",2002,11,7.38,0,"rep",51,54,0
"Colorado",2002,12,7.14,0,"rep",51,33,0
"Colorado",2003,1,7.53,0,"rep",51,20,0
"Colorado",2003,2,7.78,0,"rep",51,19,0
"Colorado",2003,3,7.75,0,"rep",51,60,0
"Colorado",2003,4,8,0,"rep",51,82,0
"Colorado",2003,5,8.61,0,"rep",51,114,0
"Colorado",2003,6,8.5,0,"rep",51,137,0
"Colorado",2003,7,8.34,0,"rep",51,181,0
"Colorado",2003,8,8.17,0,"rep",51,175,0
"Colorado",2003,9,8.3,0,"rep",51,123,0
"Colorado",2003,10,8.6,0,"rep",51,101,0
"Colorado",2003,11,8.18,0,"rep",51,56,0
"Colorado",2003,12,8.02,0,"rep",51,34,0
"Colorado",2004,1,7.98,1,"rep",52,5,0
"Colorado",2004,2,8.08,1,"rep",52,26,0
"Colorado",2004,3,8.23,1,"rep",52,71,0
"Colorado",2004,4,8.4,1,"rep",52,86,0
"Colorado",2004,5,8.65,1,"rep",52,117,0
"Colorado",2004,6,8.67,1,"rep",52,138,0
"Colorado",2004,7,8.56,1,"rep",52,160,0
"Colorado",2004,8,8.61,1,"rep",52,147,0
"Colorado",2004,9,8.74,1,"rep",52,125,0
"Colorado",2004,10,8.85,1,"rep",52,98,0
"Colorado",2004,11,8.59,1,"rep",52,64,0
"Colorado",2004,12,7.74,1,"rep",52,32,0
"Colorado",2005,1,8.64,1,"rep",52,25,0
"Colorado",2005,2,8.73,1,"rep",52,43,0
"Colorado",2005,3,8.8,1,"rep",52,55,0
"Colorado",2005,4,8.81,1,"rep",52,84,0
"Colorado",2005,5,9.14,1,"rep",52,109,0
"Colorado",2005,6,9.11,1,"rep",52,141,0
"Colorado",2005,7,9.01,1,"rep",52,180,0
"Colorado",2005,8,8.97,1,"rep",52,163,0
"Colorado",2005,9,9.08,1,"rep",52,136,0
"Colorado",2005,10,9.11,1,"rep",52,99,0
"Colorado",2005,11,9.76,1,"rep",52,68,0
"Colorado",2005,12,9.62,1,"rep",52,18,0
"Colorado",2006,1,9.05,1,"rep",52,45,0
"Colorado",2006,2,9.23,1,"rep",52,31,0
"Colorado",2006,3,9.47,1,"rep",52,57,0
"Colorado",2006,4,9.2,1,"rep",52,97,0
"Colorado",2006,5,8.98,1,"rep",52,118,0
"Colorado",2006,6,8.76,1,"rep",52,151,0
"Colorado",2006,7,9.14,1,"rep",52,184,0
"Colorado",2006,8,9.29,1,"rep",52,165,0
"Colorado",2006,9,9.07,1,"rep",52,121,0
"Colorado",2006,10,8.93,1,"rep",52,85,0
"Colorado",2006,11,8.68,1,"rep",52,66,0
"Colorado",2006,12,8.45,1,"rep",52,39,0
"Colorado",2007,1,8.98,1,"rep",52,10,0
"Colorado",2007,2,9.22,1,"rep",52,16,0
"Colorado",2007,3,9.43,1,"rep",52,73,0
"Colorado",2007,4,9.46,1,"rep",52,78,0
"Colorado",2007,5,9.62,1,"rep",52,119,0
"Colorado",2007,6,9.72,1,"rep",52,146,0
"Colorado",2007,7,9.09,1,"rep",52,176,0
"Colorado",2007,8,8.97,1,"rep",52,174,0
"Colorado",2007,9,9.17,1,"rep",52,131,0
"Colorado",2007,10,9.34,1,"rep",52,102,0
"Colorado",2007,11,9.35,1,"rep",52,65,0
"Colorado",2007,12,9.01,1,"rep",52,24,0
"Colorado",2008,1,8.95,1,"dem",54,4,0
"Colorado",2008,2,9.25,1,"dem",54,29,0
"Colorado",2008,3,9.37,1,"dem",54,53,0
"Colorado",2008,4,10.13,1,"dem",54,75,0
"Colorado",2008,5,10.4,1,"dem",54,108,0
"Colorado",2008,6,10.54,1,"dem",54,144,0
"Colorado",2008,7,10.95,1,"dem",54,170,0
"Colorado",2008,8,11.09,1,"dem",54,157,0
"Colorado",2008,9,11.07,1,"dem",54,124,0
"Colorado",2008,10,10.32,1,"dem",54,93,0
"Colorado",2008,11,9.97,1,"dem",54,63,0
"Colorado",2008,12,9.46,1,"dem",54,12,0
"Colorado",2009,1,9.21,1,"dem",54,8,0
"Colorado",2009,2,9.44,1,"dem",54,40,0
"Colorado",2009,3,9.37,1,"dem",54,58,0
"Colorado",2009,4,9.54,1,"dem",54,79,0
"Colorado",2009,5,9.68,1,"dem",54,116,0
"Colorado",2009,6,9.93,1,"dem",54,140,0
"Colorado",2009,7,10.38,1,"dem",54,158,0
"Colorado",2009,8,10.4,1,"dem",54,155,0
"Colorado",2009,9,10.67,1,"dem",54,130,0
"Colorado",2009,10,10.51,1,"dem",54,77,0
"Colorado",2009,11,10.39,1,"dem",54,70,0
"Colorado",2009,12,10.2,1,"dem",54,2,0
