"Prices","year","month"
16.76,2015,7
16.66,2015,8
16,2015,9
15.55,2015,10
15.66,2015,11
15.54,2015,12
15.45,2016,1
15.48,2016,2
15.58,2016,3
15.52,2016,4
15.4,2016,5
16.05,2016,6
16.15,2016,7
16.22,2016,8
12.47,2001,1
12.53,2001,2
12.4,2001,3
12.04,2001,4
12.59,2001,5
13.01,2001,6
13.06,2001,7
12.89,2001,8
12.79,2001,9
13.07,2001,10
12.67,2001,11
12.61,2001,12
12.67,2002,1
12.35,2002,2
12.78,2002,3
12.81,2002,4
12.57,2002,5
12.92,2002,6
13.05,2002,7
12.89,2002,8
12.95,2002,9
12.93,2002,10
12.76,2002,11
12.7,2002,12
12.32,2003,1
12.33,2003,2
12.51,2003,3
12.81,2003,4
12.92,2003,5
13.17,2003,6
13.09,2003,7
13.09,2003,8
13.16,2003,9
13.06,2003,10
12.96,2003,11
12.72,2003,12
12.48,2004,1
12.47,2004,2
12.75,2004,3
12.88,2004,4
13.07,2004,5
13.33,2004,6
13.16,2004,7
13.21,2004,8
13.23,2004,9
13.29,2004,10
13.33,2004,11
12.56,2004,12
12.67,2005,1
12.8,2005,2
12.78,2005,3
13.11,2005,4
13.09,2005,5
13,2005,6
12.92,2005,7
13.02,2005,8
13.06,2005,9
13.19,2005,10
13.17,2005,11
12.92,2005,12
12.92,2006,1
13.1,2006,2
13.07,2006,3
13.39,2006,4
13.69,2006,5
13.61,2006,6
13.47,2006,7
13.5,2006,8
13.73,2006,9
13.74,2006,10
13.57,2006,11
13.2,2006,12
13.67,2007,1
13.95,2007,2
13.81,2007,3
14.29,2007,4
14.37,2007,5
14.49,2007,6
14.16,2007,7
14.16,2007,8
14.29,2007,9
14.61,2007,10
14.37,2007,11
13.9,2007,12
13.9,2008,1
13.98,2008,2
14.39,2008,3
14.65,2008,4
14.84,2008,5
14.66,2008,6
14.52,2008,7
14.55,2008,8
14.98,2008,9
14.78,2008,10
14.7,2008,11
14.2,2008,12
14.25,2009,1
14.73,2009,2
14.63,2009,3
15.09,2009,4
15.08,2009,5
15.11,2009,6
14.87,2009,7
15.07,2009,8
15.2,2009,9
15.37,2009,10
14.91,2009,11
14.85,2009,12
14.78,2010,1
15.34,2010,2
15.22,2010,3
15.86,2010,4
15.75,2010,5
15.8,2010,6
15.41,2010,7
15.64,2010,8
15.99,2010,9
16.12,2010,10
15.85,2010,11
15.58,2010,12
15.71,2011,1
15.95,2011,2
16.02,2011,3
16.37,2011,4
16.47,2011,5
16.28,2011,6
16.19,2011,7
16.35,2011,8
16.32,2011,9
17.14,2011,10
16.59,2011,11
16.2,2011,12
16.52,2012,1
17.07,2012,2
16.76,2012,3
16.87,2012,4
16.41,2012,5
16.93,2012,6
16.77,2012,7
16.38,2012,8
16.38,2012,9
17.51,2012,10
19.26,2012,11
17.2,2012,12
16.49,2013,1
16.34,2013,2
16.55,2013,3
17.6,2013,4
17.76,2013,5
17.76,2013,6
17.21,2013,7
17.07,2013,8
17.27,2013,9
17.64,2013,10
17.52,2013,11
17.03,2013,12
16.92,2014,1
17.11,2014,2
17.34,2014,3
18.05,2014,4
18.16,2014,5
18.06,2014,6
17.9,2014,7
17.84,2014,8
17.76,2014,9
17.39,2014,10
17.09,2014,11
16.67,2014,12
16.48,2015,1
16.54,2015,2
16.66,2015,3
17.24,2015,4
17.49,2015,5
17.38,2015,6
17.06,2015,7
17.11,2015,8
17.26,2015,9
17.43,2015,10
17.65,2015,11
17.17,2015,12
16.62,2016,1
16.89,2016,2
17.11,2016,3
17.52,2016,4
17.79,2016,5
17.57,2016,6
17.29,2016,7
17.27,2016,8
11.96,2001,1
12.02,2001,2
12.04,2001,3
13.17,2001,4
12.38,2001,5
12.57,2001,6
12.97,2001,7
11.64,2001,8
12.37,2001,9
11.68,2001,10
11.56,2001,11
11.4,2001,12
10.34,2002,1
10.28,2002,2
9.29,2002,3
10.41,2002,4
10.01,2002,5
10.65,2002,6
9.56,2002,7
10.42,2002,8
10.2,2002,9
10.5,2002,10
10.62,2002,11
10.37,2002,12
9.8,2003,1
11.32,2003,2
10.24,2003,3
10.18,2003,4
11.46,2003,5
11.22,2003,6
12.7,2003,7
12.59,2003,8
12.54,2003,9
11.92,2003,10
12.21,2003,11
12.79,2003,12
11.9,2004,1
12.25,2004,2
12.17,2004,3
11.59,2004,4
11.8,2004,5
11.96,2004,6
12.26,2004,7
12.3,2004,8
11.57,2004,9
12.73,2004,10
12.27,2004,11
13.36,2004,12
12.11,2005,1
10.64,2005,2
12.54,2005,3
12.6,2005,4
12.67,2005,5
12.85,2005,6
13.17,2005,7
13.08,2005,8
13.62,2005,9
13.44,2005,10
14.48,2005,11
15.01,2005,12
14.94,2006,1
14.74,2006,2
15.83,2006,3
15.46,2006,4
15.47,2006,5
15.7,2006,6
15.06,2006,7
15.23,2006,8
15.33,2006,9
15.08,2006,10
14.34,2006,11
14.28,2006,12
13.91,2007,1
13.25,2007,2
13.44,2007,3
14.05,2007,4
13.52,2007,5
14.31,2007,6
14.33,2007,7
13.16,2007,8
15.51,2007,9
14.16,2007,10
14.65,2007,11
14.62,2007,12
15.35,2008,1
15,2008,2
16.87,2008,3
14.96,2008,4
22.01,2008,5
16.08,2008,6
17.89,2008,7
18.12,2008,8
18,2008,9
17.45,2008,10
19.35,2008,11
18.63,2008,12
17.46,2009,1
17.9,2009,2
14.81,2009,3
15.75,2009,4
15.14,2009,5
16.44,2009,6
14.77,2009,7
14.06,2009,8
16.38,2009,9
15.13,2009,10
15.34,2009,11
14.79,2009,12
15.49,2010,1
16.1,2010,2
17.12,2010,3
15.88,2010,4
15.26,2010,5
16.6,2010,6
15.21,2010,7
17.1,2010,8
15.76,2010,9
15.85,2010,10
15.97,2010,11
14.95,2010,12
16.21,2011,1
16.36,2011,2
15.76,2011,3
14.22,2011,4
13.48,2011,5
14.06,2011,6
13.06,2011,7
14.28,2011,8
14.53,2011,9
12.43,2011,10
13.19,2011,11
14.33,2011,12
14.75,2012,1
14.94,2012,2
14.82,2012,3
13.15,2012,4
14.41,2012,5
15.32,2012,6
13.9,2012,7
14,2012,8
15.09,2012,9
13.66,2012,10
13.07,2012,11
15.71,2012,12
14.48,2013,1
16.15,2013,2
15.91,2013,3
14.09,2013,4
14.55,2013,5
13.68,2013,6
13.05,2013,7
15.42,2013,8
15.52,2013,9
14.26,2013,10
15.65,2013,11
20.17,2013,12
16.26,2014,1
18.57,2014,2
16.86,2014,3
18.26,2014,4
18.07,2014,5
16.47,2014,6
15.84,2014,7
18.36,2014,8
17.21,2014,9
17.19,2014,10
16.68,2014,11
17.03,2014,12
17.73,2015,1
20.16,2015,2
20,2015,3
21.06,2015,4
18.64,2015,5
18.31,2015,6
17.59,2015,7
18.86,2015,8
21.6,2015,9
19.68,2015,10
18.63,2015,11
19.88,2015,12
18.41,2016,1
18.78,2016,2
19.07,2016,3
19.43,2016,4
18.02,2016,5
18.69,2016,6
17.11,2016,7
18.57,2016,8
13.52,2001,1
13.02,2001,2
13.08,2001,3
13.93,2001,4
11.58,2001,5
12.08,2001,6
12.66,2001,7
11.97,2001,8
11.26,2001,9
12.68,2001,10
11.73,2001,11
12.01,2001,12
11.91,2002,1
11.32,2002,2
11.58,2002,3
12.43,2002,4
12.17,2002,5
11.68,2002,6
12.25,2002,7
11.42,2002,8
11.6,2002,9
12.77,2002,10
11.92,2002,11
11.82,2002,12
11.43,2003,1
11.76,2003,2
11.89,2003,3
11.99,2003,4
12.19,2003,5
12.33,2003,6
12.04,2003,7
12.08,2003,8
12.26,2003,9
12.31,2003,10
12.08,2003,11
11.74,2003,12
11.61,2004,1
12.39,2004,2
12.33,2004,3
12.37,2004,4
12.79,2004,5
12.74,2004,6
12.75,2004,7
12.73,2004,8
13.24,2004,9
13.1,2004,10
12.45,2004,11
11.93,2004,12
11.98,2005,1
13.5,2005,2
13.29,2005,3
13.89,2005,4
13.58,2005,5
12.86,2005,6
12.75,2005,7
13.7,2005,8
15.05,2005,9
14.16,2005,10
13.75,2005,11
14.18,2005,12
14.2,2006,1
14.84,2006,2
14.9,2006,3
15.27,2006,4
15.88,2006,5
15.14,2006,6
14.49,2006,7
13.79,2006,8
14.39,2006,9
14.95,2006,10
14.22,2006,11
14.6,2006,12
14.93,2007,1
14.69,2007,2
14.87,2007,3
14.92,2007,4
15.19,2007,5
14.96,2007,6
14.96,2007,7
14.7,2007,8
14.67,2007,9
15.19,2007,10
14.81,2007,11
14.79,2007,12
14.78,2008,1
14.84,2008,2
14.85,2008,3
15.22,2008,4
15.75,2008,5
15.85,2008,6
15.99,2008,7
16.02,2008,8
16.26,2008,9
16.63,2008,10
16.25,2008,11
16.16,2008,12
16.26,2009,1
16.41,2009,2
16.64,2009,3
16.85,2009,4
16.56,2009,5
16.6,2009,6
16.39,2009,7
16.1,2009,8
16.11,2009,9
16.46,2009,10
16.32,2009,11
16.17,2009,12
15.79,2010,1
15.47,2010,2
16.03,2010,3
16.3,2010,4
16.4,2010,5
16.25,2010,6
16.17,2010,7
16.57,2010,8
16.76,2010,9
17.06,2010,10
16.89,2010,11
16.45,2010,12
16.31,2011,1
16.32,2011,2
16.43,2011,3
16.52,2011,4
16.9,2011,5
16.81,2011,6
16.29,2011,7
16.44,2011,8
16.49,2011,9
16.66,2011,10
16.65,2011,11
16.67,2011,12
16.17,2012,1
16.12,2012,2
16.33,2012,3
16.45,2012,4
16.53,2012,5
16.51,2012,6
15.81,2012,7
15.59,2012,8
15.88,2012,9
16.03,2012,10
15.9,2012,11
15.83,2012,12
16.02,2013,1
16.32,2013,2
16.58,2013,3
16.6,2013,4
16.9,2013,5
16.68,2013,6
16.06,2013,7
15.88,2013,8
16.08,2013,9
16.75,2013,10
16.38,2013,11
16.13,2013,12
16.52,2014,1
17.17,2014,2
17.32,2014,3
17.54,2014,4
17.99,2014,5
18,2014,6
17.23,2014,7
17.17,2014,8
17.36,2014,9
18.07,2014,10
18.18,2014,11
18.51,2014,12
19.15,2015,1
19.49,2015,2
19.55,2015,3
19.7,2015,4
19.49,2015,5
18.7,2015,6
17.74,2015,7
17.13,2015,8
17.23,2015,9
17.73,2015,10
18.14,2015,11
18,2015,12
18,2016,1
18.37,2016,2
18.46,2016,3
18.67,2016,4
18.54,2016,5
18.13,2016,6
18,2016,7
18.23,2016,8
11.86,2001,1
12.03,2001,2
12.08,2001,3
12.49,2001,4
12.47,2001,5
12.57,2001,6
13.24,2001,7
12.62,2001,8
12.97,2001,9
12.85,2001,10
12.74,2001,11
11.96,2001,12
11.65,2002,1
10.9,2002,2
11.1,2002,3
11.4,2002,4
10.66,2002,5
10.92,2002,6
10.75,2002,7
10.56,2002,8
10.68,2002,9
10.87,2002,10
11.04,2002,11
10.78,2002,12
10.5,2003,1
10.83,2003,2
11.05,2003,3
10.75,2003,4
11.56,2003,5
12.05,2003,6
11.89,2003,7
12.11,2003,8
12.64,2003,9
12,2003,10
12.01,2003,11
11.98,2003,12
11.2,2004,1
11.69,2004,2
11.36,2004,3
11.56,2004,4
11.43,2004,5
11.55,2004,6
11.73,2004,7
11.96,2004,8
12.22,2004,9
12.05,2004,10
12.17,2004,11
12.16,2004,12
12.8,2005,1
13.35,2005,2
13.1,2005,3
13.03,2005,4
13.31,2005,5
13.16,2005,6
13.08,2005,7
13.19,2005,8
13.66,2005,9
13.28,2005,10
14.45,2005,11
14.9,2005,12
17.05,2006,1
17.64,2006,2
17.17,2006,3
16.48,2006,4
16.47,2006,5
16.22,2006,6
16.05,2006,7
16.85,2006,8
16.59,2006,9
16.18,2006,10
15.74,2006,11
16.63,2006,12
17.87,2007,1
16.82,2007,2
16.95,2007,3
16.62,2007,4
15.66,2007,5
16.68,2007,6
15.58,2007,7
15.78,2007,8
16.15,2007,9
15.91,2007,10
15.57,2007,11
15.24,2007,12
16.81,2008,1
16.49,2008,2
16.79,2008,3
16.39,2008,4
17.75,2008,5
17.33,2008,6
17.62,2008,7
18.08,2008,8
17.95,2008,9
19.7,2008,10
17.87,2008,11
18.37,2008,12
18.19,2009,1
18,2009,2
17.32,2009,3
17.53,2009,4
17.69,2009,5
17.62,2009,6
16.48,2009,7
15.92,2009,8
17.28,2009,9
16.11,2009,10
15.85,2009,11
14.67,2009,12
15.05,2010,1
14.41,2010,2
15.12,2010,3
15.2,2010,4
14.48,2010,5
14.08,2010,6
14.22,2010,7
14.88,2010,8
14.64,2010,9
14.55,2010,10
14.17,2010,11
14.42,2010,12
14.48,2011,1
14.36,2011,2
14.55,2011,3
14.09,2011,4
15,2011,5
15.12,2011,6
14.13,2011,7
15.09,2011,8
15.58,2011,9
13.98,2011,10
14.49,2011,11
15.2,2011,12
15.1,2012,1
15.41,2012,2
15.72,2012,3
14.8,2012,4
15.39,2012,5
15.48,2012,6
14.58,2012,7
14.16,2012,8
15.2,2012,9
14.38,2012,10
13.77,2012,11
15.19,2012,12
14.35,2013,1
14.93,2013,2
14.84,2013,3
15.06,2013,4
15.82,2013,5
15.92,2013,6
15.2,2013,7
16.03,2013,8
15.94,2013,9
15.74,2013,10
16.14,2013,11
20,2013,12
16.77,2014,1
17.47,2014,2
17.27,2014,3
18.15,2014,4
17.57,2014,5
16.56,2014,6
16.27,2014,7
17.75,2014,8
16.75,2014,9
16.9,2014,10
17.61,2014,11
19.89,2014,12
20.78,2015,1
21.7,2015,2
22.1,2015,3
21.67,2015,4
20.7,2015,5
19.52,2015,6
18.04,2015,7
17.99,2015,8
18.84,2015,9
18.39,2015,10
18.32,2015,11
19.6,2015,12
19.34,2016,1
19.78,2016,2
19.84,2016,3
20.64,2016,4
19.06,2016,5
18.51,2016,6
18.19,2016,7
18.32,2016,8
12.96,2001,1
12.84,2001,2
12.64,2001,3
12.32,2001,4
14.24,2001,5
13.31,2001,6
13.01,2001,7
13.04,2001,8
14.3,2001,9
13.97,2001,10
12.68,2001,11
12.85,2001,12
10.66,2002,1
11.65,2002,2
16.06,2002,3
12.63,2002,4
12.97,2002,5
13.07,2002,6
12.91,2002,7
12.46,2002,8
13.75,2002,9
13.59,2002,10
12.34,2002,11
12.29,2002,12
11.97,2003,1
12.33,2003,2
12.28,2003,3
12.7,2003,4
13.44,2003,5
13.81,2003,6
11.83,2003,7
12.64,2003,8
12,2003,9
11.63,2003,10
12.61,2003,11
12,2003,12
11.64,2004,1
12.15,2004,2
12.33,2004,3
12.11,2004,4
12.67,2004,5
12.37,2004,6
12.78,2004,7
12.12,2004,8
11.87,2004,9
12.28,2004,10
12,2004,11
11.98,2004,12
13.7,2005,1
14.35,2005,2
12.81,2005,3
13.2,2005,4
13.14,2005,5
14.39,2005,6
13.62,2005,7
13.55,2005,8
14.47,2005,9
12.54,2005,10
13.73,2005,11
10.84,2005,12
13.69,2006,1
13.7,2006,2
13.89,2006,3
13.7,2006,4
13.72,2006,5
13.84,2006,6
13.53,2006,7
13.67,2006,8
13.74,2006,9
14.13,2006,10
14.06,2006,11
14.03,2006,12
15.16,2007,1
15.17,2007,2
17,2007,3
16.85,2007,4
16.87,2007,5
16.73,2007,6
16.7,2007,7
16.79,2007,8
16.93,2007,9
16.94,2007,10
16.86,2007,11
16.74,2007,12
15.62,2008,1
15.55,2008,2
16.38,2008,3
16.58,2008,4
16.44,2008,5
16.28,2008,6
16.42,2008,7
16.3,2008,8
16.43,2008,9
16.49,2008,10
16.37,2008,11
16.27,2008,12
16.21,2009,1
16.19,2009,2
15.34,2009,3
15.44,2009,4
15.45,2009,5
15.54,2009,6
15.49,2009,7
15.49,2009,8
15.64,2009,9
15.57,2009,10
15.54,2009,11
15.52,2009,12
15.43,2010,1
15.58,2010,2
15.63,2010,3
15.7,2010,4
15.72,2010,5
15.75,2010,6
15.73,2010,7
15.78,2010,8
15.88,2010,9
15.85,2010,10
15.84,2010,11
15.76,2010,12
15.72,2011,1
15.8,2011,2
15.28,2011,3
15.33,2011,4
15.37,2011,5
15.28,2011,6
15.11,2011,7
15.27,2011,8
15.4,2011,9
15.4,2011,10
15.35,2011,11
15.26,2011,12
15.02,2012,1
15.07,2012,2
14.28,2012,3
14.46,2012,4
14.41,2012,5
14.21,2012,6
14.63,2012,7
14.66,2012,8
14.81,2012,9
14.76,2012,10
14.83,2012,11
14.7,2012,12
14.46,2013,1
14.6,2013,2
14.2,2013,3
14.21,2013,4
14.37,2013,5
14.17,2013,6
14.27,2013,7
14.39,2013,8
14.46,2013,9
14.45,2013,10
14.39,2013,11
14.31,2013,12
14.39,2014,1
14.54,2014,2
15.17,2014,3
15.33,2014,4
15.36,2014,5
15.39,2014,6
15.26,2014,7
15.3,2014,8
15.77,2014,9
15.82,2014,10
15.75,2014,11
15.68,2014,12
15.62,2015,1
16.66,2015,2
15.5,2015,3
15.52,2015,4
15.66,2015,5
15.73,2015,6
15.42,2015,7
15.49,2015,8
15.6,2015,9
15.6,2015,10
15.55,2015,11
15.52,2015,12
15.27,2016,1
15.61,2016,2
16.05,2016,3
14.34,2016,4
15.93,2016,5
16.03,2016,6
15.87,2016,7
16.12,2016,8
10.7,2001,1
10.23,2001,2
10.6,2001,3
10.87,2001,4
11.2,2001,5
11.06,2001,6
11,2001,7
11.15,2001,8
11.14,2001,9
11.34,2001,10
11.04,2001,11
10.75,2001,12
10.65,2002,1
10.86,2002,2
10.94,2002,3
11.07,2002,4
11.24,2002,5
11.16,2002,6
11.14,2002,7
11.02,2002,8
10.91,2002,9
11.2,2002,10
10.94,2002,11
10.55,2002,12
10.54,2003,1
10.5,2003,2
10.68,2003,3
10.93,2003,4
11.8,2003,5
11.87,2003,6
11.57,2003,7
11.61,2003,8
12.01,2003,9
12.41,2003,10
11.42,2003,11
11.02,2003,12
11.48,2004,1
11.81,2004,2
12.03,2004,3
12.09,2004,4
12.34,2004,5
12.35,2004,6
12.56,2004,7
12.43,2004,8
10.95,2004,9
10.76,2004,10
10.65,2004,11
10.23,2004,12
12.67,2005,1
13.1,2005,2
12.95,2005,3
13.58,2005,4
13.7,2005,5
13.91,2005,6
13.9,2005,7
13.98,2005,8
14.63,2005,9
14.24,2005,10
13.93,2005,11
13.42,2005,12
14.91,2006,1
16.3,2006,2
15.77,2006,3
17.64,2006,4
17.03,2006,5
16.77,2006,6
16.41,2006,7
17.48,2006,8
18.64,2006,9
17.34,2006,10
16.92,2006,11
17.97,2006,12
18.74,2007,1
19.23,2007,2
19.2,2007,3
19.98,2007,4
19.65,2007,5
19.93,2007,6
18.82,2007,7
19.09,2007,8
18.9,2007,9
19.21,2007,10
18.78,2007,11
18.31,2007,12
18.35,2008,1
18.68,2008,2
18.63,2008,3
19.66,2008,4
19.85,2008,5
19.4,2008,6
19.16,2008,7
21.08,2008,8
20.37,2008,9
20.74,2008,10
19.97,2008,11
19.52,2008,12
19.65,2009,1
20.04,2009,2
20.34,2009,3
20.59,2009,4
21.03,2009,5
20.93,2009,6
20.48,2009,7
20.22,2009,8
20.32,2009,9
20.57,2009,10
20.48,2009,11
19.92,2009,12
19.13,2010,1
19.06,2010,2
19.33,2010,3
19.68,2010,4
20.04,2010,5
19.4,2010,6
19.01,2010,7
18.95,2010,8
19.11,2010,9
19.76,2010,10
19.49,2010,11
18.64,2010,12
18.01,2011,1
17.52,2011,2
17.93,2011,3
18.13,2011,4
18.58,2011,5
18.36,2011,6
18.07,2011,7
17.77,2011,8
18.05,2011,9
18.57,2011,10
18.5,2011,11
18.16,2011,12
17.32,2012,1
17.09,2012,2
17.16,2012,3
17.64,2012,4
17.71,2012,5
17.3,2012,6
17.08,2012,7
17.12,2012,8
17.24,2012,9
18.08,2012,10
17.82,2012,11
17.06,2012,12
17.01,2013,1
16.93,2013,2
17.2,2013,3
17.38,2013,4
18.07,2013,5
17.73,2013,6
17.28,2013,7
17.54,2013,8
17.89,2013,9
18.57,2013,10
18.18,2013,11
17.59,2013,12
18.49,2014,1
19.45,2014,2
19.58,2014,3
19.96,2014,4
20.28,2014,5
20.27,2014,6
19.62,2014,7
19.88,2014,8
19.82,2014,9
20.38,2014,10
20.02,2014,11
20.04,2014,12
21.06,2015,1
21.88,2015,2
22.02,2015,3
22.3,2015,4
23.08,2015,5
22.58,2015,6
20.44,2015,7
19.23,2015,8
19.25,2015,9
20.08,2015,10
20.01,2015,11
19.43,2015,12
19.86,2016,1
20.68,2016,2
20.84,2016,3
21.15,2016,4
21.63,2016,5
20.96,2016,6
19.78,2016,7
18.76,2016,8
